session_id,user_key,date_key,session_start,session_end,session_duration_minutes,event_count,unique_products,session_revenue
U0107_S3,107,20230602,2023-06-02 06:29:00,2023-06-02 06:29:00,0.0,1,1,0.0
U0107_S4,107,20230603,2023-06-03 00:10:00,2023-06-03 00:10:00,0.0,1,1,0.0
U0107_S5,107,20230604,2023-06-04 18:53:00,2023-06-04 18:53:00,0.0,1,1,0.0
U0107_S6,107,20230606,2023-06-06 02:44:00,2023-06-06 02:44:00,0.0,1,1,0.0
U0107_S7,107,20230606,2023-06-06 06:13:00,2023-06-06 06:13:00,0.0,1,1,0.0
U0108_S1,108,20230604,2023-06-04 03:16:00,2023-06-04 03:16:00,0.0,1,1,2876.98
U0108_S2,108,20230605,2023-06-05 12:19:00,2023-06-05 12:19:00,0.0,1,1,2508.07
U0108_S3,108,20230606,2023-06-06 08:26:00,2023-06-06 08:26:00,0.0,1,1,0.0
U0109_S1,109,20230601,2023-06-01 22:58:00,2023-06-01 22:58:00,0.0,1,1,2996.21
U0109_S2,109,20230605,2023-06-05 00:09:00,2023-06-05 00:09:00,0.0,1,1,2267.92
U0109_S3,109,20230605,2023-06-05 02:24:00,2023-06-05 02:24:00,0.0,1,1,0.0
U0110_S1,110,20230603,2023-06-03 20:00:00,2023-06-03 20:00:00,0.0,1,1,2536.56
U0110_S2,110,20230606,2023-06-06 00:38:00,2023-06-06 00:38:00,0.0,1,1,218.24
U0111_S1,111,20230603,2023-06-03 06:33:00,2023-06-03 06:33:00,0.0,1,1,0.0
U0111_S2,111,20230603,2023-06-03 20:57:00,2023-06-03 20:57:00,0.0,1,1,1467.93
U0111_S3,111,20230604,2023-06-04 00:32:00,2023-06-04 00:32:00,0.0,1,1,1611.91
U0111_S4,111,20230605,2023-06-05 17:33:00,2023-06-05 17:33:00,0.0,1,1,2054.28
U0111_S5,111,20230605,2023-06-05 18:58:00,2023-06-05 18:58:00,0.0,1,1,998.96
U0111_S6,111,20230606,2023-06-06 01:21:00,2023-06-06 01:21:00,0.0,1,1,200.12
U0112_S1,112,20230601,2023-06-01 19:50:00,2023-06-01 19:50:00,0.0,1,1,0.0
U0112_S2,112,20230603,2023-06-03 09:45:00,2023-06-03 09:45:00,0.0,1,1,1879.28
U0112_S3,112,20230604,2023-06-04 13:10:00,2023-06-04 13:10:00,0.0,1,1,1703.63
U0112_S4,112,20230604,2023-06-04 23:15:00,2023-06-04 23:15:00,0.0,1,1,0.0
U0112_S5,112,20230606,2023-06-06 08:24:00,2023-06-06 08:24:00,0.0,1,1,0.0
U0113_S1,113,20230601,2023-06-01 08:22:00,2023-06-01 08:22:00,0.0,1,1,0.0
U0113_S2,113,20230602,2023-06-02 23:42:00,2023-06-02 23:42:00,0.0,1,1,1059.78
U0113_S3,113,20230603,2023-06-03 00:21:00,2023-06-03 00:21:00,0.0,1,1,0.0
U0113_S4,113,20230603,2023-06-03 09:08:00,2023-06-03 09:08:00,0.0,1,1,717.14
U0113_S5,113,20230606,2023-06-06 03:51:00,2023-06-06 03:51:00,0.0,1,1,0.0
U0113_S6,113,20230606,2023-06-06 06:33:00,2023-06-06 06:33:00,0.0,1,1,1614.1
U0113_S7,113,20230606,2023-06-06 08:21:00,2023-06-06 08:21:00,0.0,1,1,0.0
U0114_S1,114,20230601,2023-06-01 13:44:00,2023-06-01 13:44:00,0.0,1,1,0.0
U0114_S2,114,20230603,2023-06-03 00:37:00,2023-06-03 00:37:00,0.0,1,1,2966.75
U0114_S3,114,20230603,2023-06-03 10:53:00,2023-06-03 10:53:00,0.0,1,1,2625.13
U0114_S4,114,20230603,2023-06-03 21:11:00,2023-06-03 21:35:00,24.0,2,1,2196.32
U0115_S1,115,20230602,2023-06-02 21:50:00,2023-06-02 21:50:00,0.0,1,1,1728.67
U0115_S2,115,20230604,2023-06-04 12:56:00,2023-06-04 12:56:00,0.0,1,1,0.0
U0115_S3,115,20230605,2023-06-05 04:21:00,2023-06-05 04:21:00,0.0,1,1,2361.07
U0115_S4,115,20230606,2023-06-06 08:34:00,2023-06-06 08:34:00,0.0,1,1,0.0
U0116_S1,116,20230602,2023-06-02 13:27:00,2023-06-02 13:27:00,0.0,1,1,2677.38
U0116_S2,116,20230603,2023-06-03 23:58:00,2023-06-03 23:58:00,0.0,1,1,0.0
U0116_S3,116,20230604,2023-06-04 23:33:00,2023-06-04 23:33:00,0.0,1,1,0.0
U0116_S4,116,20230606,2023-06-06 09:39:00,2023-06-06 09:39:00,0.0,1,1,2395.71
U0117_S1,117,20230601,2023-06-01 13:46:00,2023-06-01 13:46:00,0.0,1,1,370.37
U0117_S2,117,20230602,2023-06-02 08:39:00,2023-06-02 08:39:00,0.0,1,1,0.0
U0117_S3,117,20230604,2023-06-04 13:07:00,2023-06-04 13:07:00,0.0,1,1,0.0
U0117_S4,117,20230604,2023-06-04 18:27:00,2023-06-04 18:27:00,0.0,1,1,0.0
U0117_S5,117,20230604,2023-06-04 21:29:00,2023-06-04 21:29:00,0.0,1,1,0.0
U0117_S6,117,20230605,2023-06-05 08:10:00,2023-06-05 08:10:00,0.0,1,1,267.13
U0117_S7,117,20230605,2023-06-05 17:22:00,2023-06-05 17:22:00,0.0,1,1,0.0
U0117_S8,117,20230605,2023-06-05 20:00:00,2023-06-05 20:00:00,0.0,1,1,0.0
U0118_S1,118,20230602,2023-06-02 01:27:00,2023-06-02 01:27:00,0.0,1,1,0.0
U0118_S2,118,20230604,2023-06-04 07:09:00,2023-06-04 07:09:00,0.0,1,1,0.0
U0119_S1,119,20230601,2023-06-01 21:21:00,2023-06-01 21:21:00,0.0,1,1,1172.38
U0119_S2,119,20230602,2023-06-02 08:20:00,2023-06-02 08:20:00,0.0,1,1,0.0
U0119_S3,119,20230602,2023-06-02 16:50:00,2023-06-02 16:50:00,0.0,1,1,2305.5
U0119_S4,119,20230603,2023-06-03 16:25:00,2023-06-03 16:46:00,21.0,2,2,578.87
U0119_S5,119,20230604,2023-06-04 22:24:00,2023-06-04 22:24:00,0.0,1,1,0.0
U0119_S6,119,20230605,2023-06-05 18:00:00,2023-06-05 18:00:00,0.0,1,1,0.0
U0119_S7,119,20230605,2023-06-05 20:45:00,2023-06-05 20:45:00,0.0,1,1,0.0
U0120_S1,120,20230601,2023-06-01 19:22:00,2023-06-01 19:22:00,0.0,1,1,2426.87
U0120_S2,120,20230602,2023-06-02 22:47:00,2023-06-02 22:47:00,0.0,1,1,0.0
U0120_S3,120,20230603,2023-06-03 02:18:00,2023-06-03 02:18:00,0.0,1,1,0.0
U0120_S4,120,20230603,2023-06-03 03:48:00,2023-06-03 03:48:00,0.0,1,1,0.0
U0120_S5,120,20230606,2023-06-06 18:27:00,2023-06-06 18:27:00,0.0,1,1,1781.07
U0121_S1,121,20230601,2023-06-01 16:12:00,2023-06-01 16:12:00,0.0,1,1,0.0
U0121_S2,121,20230605,2023-06-05 06:54:00,2023-06-05 06:54:00,0.0,1,1,0.0
U0121_S3,121,20230606,2023-06-06 11:15:00,2023-06-06 11:15:00,0.0,1,1,0.0
U0122_S1,122,20230601,2023-06-01 17:06:00,2023-06-01 17:06:00,0.0,1,1,0.0
U0122_S10,122,20230606,2023-06-06 13:54:00,2023-06-06 13:54:00,0.0,1,1,0.0
U0122_S2,122,20230601,2023-06-01 20:46:00,2023-06-01 20:46:00,0.0,1,1,2356.49
U0122_S3,122,20230604,2023-06-04 04:35:00,2023-06-04 04:35:00,0.0,1,1,1808.91
U0122_S4,122,20230604,2023-06-04 08:51:00,2023-06-04 08:51:00,0.0,1,1,0.0
U0122_S5,122,20230604,2023-06-04 12:20:00,2023-06-04 12:20:00,0.0,1,1,1162.42
U0122_S6,122,20230604,2023-06-04 17:10:00,2023-06-04 17:10:00,0.0,1,1,2749.51
U0122_S7,122,20230605,2023-06-05 08:35:00,2023-06-05 08:35:00,0.0,1,1,2208.1
U0122_S8,122,20230605,2023-06-05 17:41:00,2023-06-05 18:05:00,24.0,2,2,1929.57
U0122_S9,122,20230606,2023-06-06 03:45:00,2023-06-06 03:45:00,0.0,1,1,0.0
U0123_S1,123,20230601,2023-06-01 19:15:00,2023-06-01 19:15:00,0.0,1,1,1118.91
U0123_S2,123,20230601,2023-06-01 21:18:00,2023-06-01 21:18:00,0.0,1,1,0.0
U0123_S3,123,20230603,2023-06-03 06:37:00,2023-06-03 06:37:00,0.0,1,1,312.86
U0123_S4,123,20230604,2023-06-04 01:08:00,2023-06-04 01:08:00,0.0,1,1,1661.57
U0123_S5,123,20230604,2023-06-04 02:51:00,2023-06-04 02:51:00,0.0,1,1,2919.7
U0123_S6,123,20230606,2023-06-06 12:39:00,2023-06-06 12:39:00,0.0,1,1,0.0
U0124_S1,124,20230601,2023-06-01 11:03:00,2023-06-01 11:03:00,0.0,1,1,0.0
U0124_S2,124,20230601,2023-06-01 19:47:00,2023-06-01 19:47:00,0.0,1,1,426.66
U0124_S3,124,20230602,2023-06-02 19:39:00,2023-06-02 19:39:00,0.0,1,1,2374.79
U0124_S4,124,20230603,2023-06-03 05:05:00,2023-06-03 05:05:00,0.0,1,1,2181.45
U0124_S5,124,20230604,2023-06-04 07:57:00,2023-06-04 07:57:00,0.0,1,1,0.0
U0124_S6,124,20230605,2023-06-05 20:13:00,2023-06-05 20:13:00,0.0,1,1,0.0
U0124_S7,124,20230606,2023-06-06 05:55:00,2023-06-06 05:55:00,0.0,1,1,2809.84
U0125_S1,125,20230602,2023-06-02 16:37:00,2023-06-02 16:37:00,0.0,1,1,2685.64
U0125_S2,125,20230603,2023-06-03 08:58:00,2023-06-03 08:58:00,0.0,1,1,649.87
U0125_S3,125,20230604,2023-06-04 06:35:00,2023-06-04 06:35:00,0.0,1,1,493.32
U0125_S4,125,20230606,2023-06-06 13:01:00,2023-06-06 13:01:00,0.0,1,1,0.0
U0126_S1,126,20230602,2023-06-02 14:48:00,2023-06-02 14:48:00,0.0,1,1,1131.53
U0126_S2,126,20230602,2023-06-02 23:09:00,2023-06-02 23:09:00,0.0,1,1,0.0
U0126_S3,126,20230603,2023-06-03 16:10:00,2023-06-03 16:10:00,0.0,1,1,0.0
U0126_S4,126,20230604,2023-06-04 03:53:00,2023-06-04 03:53:00,0.0,1,1,188.77
U0126_S5,126,20230604,2023-06-04 13:44:00,2023-06-04 13:44:00,0.0,1,1,128.28
U0126_S6,126,20230606,2023-06-06 13:26:00,2023-06-06 13:26:00,0.0,1,1,2408.78
U0127_S1,127,20230601,2023-06-01 09:10:00,2023-06-01 09:10:00,0.0,1,1,0.0
U0127_S2,127,20230604,2023-06-04 01:36:00,2023-06-04 01:36:00,0.0,1,1,0.0
U0127_S3,127,20230605,2023-06-05 02:25:00,2023-06-05 02:25:00,0.0,1,1,1105.18
U0127_S4,127,20230605,2023-06-05 11:40:00,2023-06-05 11:40:00,0.0,1,1,0.0
U0128_S1,128,20230601,2023-06-01 16:44:00,2023-06-01 16:44:00,0.0,1,1,0.0
U0128_S2,128,20230601,2023-06-01 18:53:00,2023-06-01 18:53:00,0.0,1,1,0.0
U0128_S3,128,20230602,2023-06-02 01:55:00,2023-06-02 01:55:00,0.0,1,1,0.0
U0128_S4,128,20230603,2023-06-03 11:07:00,2023-06-03 11:07:00,0.0,1,1,0.0
U0128_S5,128,20230604,2023-06-04 06:36:00,2023-06-04 06:36:00,0.0,1,1,876.93
U0128_S6,128,20230605,2023-06-05 02:22:00,2023-06-05 02:22:00,0.0,1,1,1670.62
U0128_S7,128,20230605,2023-06-05 04:43:00,2023-06-05 04:43:00,0.0,1,1,0.0
U0128_S8,128,20230605,2023-06-05 14:40:00,2023-06-05 14:40:00,0.0,1,1,0.0
U0129_S1,129,20230601,2023-06-01 12:18:00,2023-06-01 12:18:00,0.0,1,1,2164.56
U0129_S2,129,20230602,2023-06-02 14:57:00,2023-06-02 14:57:00,0.0,1,1,0.0
U0129_S3,129,20230602,2023-06-02 17:38:00,2023-06-02 17:38:00,0.0,1,1,0.0
U0129_S4,129,20230603,2023-06-03 06:40:00,2023-06-03 06:40:00,0.0,1,1,0.0
U0129_S5,129,20230603,2023-06-03 14:14:00,2023-06-03 14:14:00,0.0,1,1,0.0
U0129_S6,129,20230604,2023-06-04 01:12:00,2023-06-04 01:12:00,0.0,1,1,0.0
U0129_S7,129,20230605,2023-06-05 15:12:00,2023-06-05 15:12:00,0.0,1,1,0.0
U0130_S1,130,20230603,2023-06-03 14:10:00,2023-06-03 14:10:00,0.0,1,1,0.0
U0130_S2,130,20230604,2023-06-04 22:51:00,2023-06-04 22:51:00,0.0,1,1,0.0
U0130_S3,130,20230605,2023-06-05 08:54:00,2023-06-05 08:54:00,0.0,1,1,0.0
U0130_S4,130,20230606,2023-06-06 08:31:00,2023-06-06 08:31:00,0.0,1,1,0.0
U0131_S1,131,20230601,2023-06-01 16:55:00,2023-06-01 16:55:00,0.0,1,1,0.0
U0131_S2,131,20230601,2023-06-01 23:19:00,2023-06-01 23:19:00,0.0,1,1,0.0
U0131_S3,131,20230602,2023-06-02 00:29:00,2023-06-02 00:29:00,0.0,1,1,2528.03
U0131_S4,131,20230602,2023-06-02 05:22:00,2023-06-02 05:22:00,0.0,1,1,1415.83
U0131_S5,131,20230604,2023-06-04 08:03:00,2023-06-04 08:03:00,0.0,1,1,0.0
U0131_S6,131,20230605,2023-06-05 09:29:00,2023-06-05 09:29:00,0.0,1,1,0.0
U0132_S1,132,20230601,2023-06-01 14:53:00,2023-06-01 14:53:00,0.0,1,1,0.0
U0132_S2,132,20230602,2023-06-02 03:24:00,2023-06-02 03:24:00,0.0,1,1,1820.4
U0132_S3,132,20230603,2023-06-03 13:17:00,2023-06-03 13:17:00,0.0,1,1,1829.58
U0132_S4,132,20230603,2023-06-03 21:28:00,2023-06-03 21:28:00,0.0,1,1,2025.29
U0132_S5,132,20230604,2023-06-04 07:25:00,2023-06-04 07:25:00,0.0,1,1,103.35
U0132_S6,132,20230604,2023-06-04 18:04:00,2023-06-04 18:04:00,0.0,1,1,1879.49
U0132_S7,132,20230605,2023-06-05 11:41:00,2023-06-05 11:41:00,0.0,1,1,338.4
U0133_S1,133,20230601,2023-06-01 21:22:00,2023-06-01 21:22:00,0.0,1,1,0.0
U0133_S2,133,20230603,2023-06-03 05:07:00,2023-06-03 05:07:00,0.0,1,1,1913.72
U0133_S3,133,20230603,2023-06-03 23:25:00,2023-06-03 23:25:00,0.0,1,1,2444.1
U0133_S4,133,20230604,2023-06-04 18:03:00,2023-06-04 18:03:00,0.0,1,1,0.0
U0133_S5,133,20230605,2023-06-05 05:45:00,2023-06-05 05:45:00,0.0,1,1,1055.3
U0134_S1,134,20230603,2023-06-03 02:46:00,2023-06-03 02:46:00,0.0,1,1,0.0
U0134_S2,134,20230603,2023-06-03 07:13:00,2023-06-03 07:13:00,0.0,1,1,262.58
U0134_S3,134,20230603,2023-06-03 07:45:00,2023-06-03 07:45:00,0.0,1,1,0.0
U0134_S4,134,20230604,2023-06-04 02:54:00,2023-06-04 02:54:00,0.0,1,1,2453.97
U0135_S1,135,20230601,2023-06-01 11:21:00,2023-06-01 11:21:00,0.0,1,1,0.0
U0135_S2,135,20230601,2023-06-01 15:59:00,2023-06-01 15:59:00,0.0,1,1,0.0
U0135_S3,135,20230601,2023-06-01 22:04:00,2023-06-01 22:04:00,0.0,1,1,0.0
U0136_S1,136,20230602,2023-06-02 14:59:00,2023-06-02 14:59:00,0.0,1,1,1051.46
U0136_S2,136,20230604,2023-06-04 07:56:00,2023-06-04 07:56:00,0.0,1,1,0.0
U0136_S3,136,20230605,2023-06-05 09:21:00,2023-06-05 09:21:00,0.0,1,1,0.0
U0136_S4,136,20230605,2023-06-05 17:57:00,2023-06-05 17:57:00,0.0,1,1,1111.3
U0137_S1,137,20230602,2023-06-02 12:44:00,2023-06-02 12:44:00,0.0,1,1,588.95
U0137_S2,137,20230603,2023-06-03 00:53:00,2023-06-03 00:53:00,0.0,1,1,0.0
U0137_S3,137,20230605,2023-06-05 11:09:00,2023-06-05 11:09:00,0.0,1,1,0.0
U0138_S1,138,20230601,2023-06-01 17:16:00,2023-06-01 17:16:00,0.0,1,1,2947.68
U0138_S2,138,20230603,2023-06-03 10:36:00,2023-06-03 10:36:00,0.0,1,1,495.83
U0138_S3,138,20230604,2023-06-04 04:33:00,2023-06-04 04:33:00,0.0,1,1,330.57
U0139_S1,139,20230602,2023-06-02 12:08:00,2023-06-02 12:08:00,0.0,1,1,0.0
U0139_S2,139,20230603,2023-06-03 08:41:00,2023-06-03 08:41:00,0.0,1,1,0.0
U0139_S3,139,20230603,2023-06-03 15:44:00,2023-06-03 15:46:00,2.0,2,2,0.0
U0139_S4,139,20230603,2023-06-03 23:04:00,2023-06-03 23:04:00,0.0,1,1,0.0
U0140_S1,140,20230602,2023-06-02 21:15:00,2023-06-02 21:15:00,0.0,1,1,0.0
U0140_S2,140,20230606,2023-06-06 10:49:00,2023-06-06 10:49:00,0.0,1,1,0.0
U0140_S3,140,20230606,2023-06-06 18:35:00,2023-06-06 18:35:00,0.0,1,1,2210.12
U0141_S1,141,20230603,2023-06-03 07:39:00,2023-06-03 07:39:00,0.0,1,1,0.0
U0141_S2,141,20230604,2023-06-04 11:26:00,2023-06-04 11:26:00,0.0,1,1,1638.06
U0141_S3,141,20230604,2023-06-04 12:17:00,2023-06-04 12:17:00,0.0,1,1,0.0
U0141_S4,141,20230605,2023-06-05 00:46:00,2023-06-05 00:46:00,0.0,1,1,1037.69
U0141_S5,141,20230605,2023-06-05 11:32:00,2023-06-05 11:32:00,0.0,1,1,1952.09
U0141_S6,141,20230606,2023-06-06 04:28:00,2023-06-06 04:28:00,0.0,1,1,2928.49
U0142_S1,142,20230601,2023-06-01 09:54:00,2023-06-01 09:54:00,0.0,1,1,0.0
U0142_S2,142,20230601,2023-06-01 17:31:00,2023-06-01 17:31:00,0.0,1,1,0.0
U0142_S3,142,20230604,2023-06-04 03:45:00,2023-06-04 03:45:00,0.0,1,1,0.0
U0143_S1,143,20230601,2023-06-01 23:07:00,2023-06-01 23:07:00,0.0,1,1,0.0
U0143_S2,143,20230604,2023-06-04 13:00:00,2023-06-04 13:00:00,0.0,1,1,2149.66
U0143_S3,143,20230604,2023-06-04 21:19:00,2023-06-04 21:19:00,0.0,1,1,0.0
U0143_S4,143,20230605,2023-06-05 15:08:00,2023-06-05 15:08:00,0.0,1,1,2592.39
U0143_S5,143,20230606,2023-06-06 00:40:00,2023-06-06 00:40:00,0.0,1,1,0.0
U0144_S1,144,20230603,2023-06-03 22:28:00,2023-06-03 22:28:00,0.0,1,1,2874.62
U0144_S2,144,20230604,2023-06-04 05:41:00,2023-06-04 05:41:00,0.0,1,1,1859.75
U0144_S3,144,20230604,2023-06-04 09:45:00,2023-06-04 09:45:00,0.0,1,1,2852.8
U0144_S4,144,20230605,2023-06-05 22:38:00,2023-06-05 22:38:00,0.0,1,1,0.0
U0144_S5,144,20230605,2023-06-05 23:29:00,2023-06-05 23:29:00,0.0,1,1,110.74
U0145_S1,145,20230602,2023-06-02 02:18:00,2023-06-02 02:18:00,0.0,1,1,0.0
U0145_S2,145,20230603,2023-06-03 10:31:00,2023-06-03 10:31:00,0.0,1,1,0.0
U0145_S3,145,20230605,2023-06-05 16:15:00,2023-06-05 16:15:00,0.0,1,1,928.17
U0145_S4,145,20230606,2023-06-06 01:53:00,2023-06-06 01:53:00,0.0,1,1,932.5
U0146_S1,146,20230602,2023-06-02 20:17:00,2023-06-02 20:17:00,0.0,1,1,1136.96
U0146_S2,146,20230602,2023-06-02 22:16:00,2023-06-02 22:16:00,0.0,1,1,2718.6
U0146_S3,146,20230606,2023-06-06 12:14:00,2023-06-06 12:14:00,0.0,1,1,1589.38
U0147_S1,147,20230603,2023-06-03 02:25:00,2023-06-03 02:25:00,0.0,1,1,0.0
U0147_S2,147,20230603,2023-06-03 19:37:00,2023-06-03 19:37:00,0.0,1,1,0.0
U0147_S3,147,20230603,2023-06-03 21:59:00,2023-06-03 21:59:00,0.0,1,1,1275.7
U0147_S4,147,20230606,2023-06-06 13:48:00,2023-06-06 13:48:00,0.0,1,1,0.0
U0148_S1,148,20230602,2023-06-02 11:06:00,2023-06-02 11:06:00,0.0,1,1,2737.7
U0148_S2,148,20230602,2023-06-02 13:46:00,2023-06-02 13:46:00,0.0,1,1,2637.74
U0148_S3,148,20230602,2023-06-02 18:17:00,2023-06-02 18:17:00,0.0,1,1,1953.64
U0148_S4,148,20230603,2023-06-03 14:41:00,2023-06-03 14:41:00,0.0,1,1,0.0
U0148_S5,148,20230604,2023-06-04 03:28:00,2023-06-04 03:28:00,0.0,1,1,1588.91
U0149_S1,149,20230604,2023-06-04 17:28:00,2023-06-04 17:28:00,0.0,1,1,0.0
U0149_S2,149,20230605,2023-06-05 18:15:00,2023-06-05 18:15:00,0.0,1,1,0.0
U0150_S1,150,20230602,2023-06-02 03:29:00,2023-06-02 03:29:00,0.0,1,1,470.66
U0150_S2,150,20230603,2023-06-03 05:19:00,2023-06-03 05:19:00,0.0,1,1,2283.39
U0150_S3,150,20230604,2023-06-04 22:38:00,2023-06-04 22:38:00,0.0,1,1,0.0
U0151_S1,151,20230603,2023-06-03 00:48:00,2023-06-03 00:48:00,0.0,1,1,0.0
U0151_S2,151,20230603,2023-06-03 09:56:00,2023-06-03 09:56:00,0.0,1,1,0.0
U0151_S3,151,20230604,2023-06-04 08:25:00,2023-06-04 08:25:00,0.0,1,1,2143.31
U0152_S1,152,20230602,2023-06-02 05:54:00,2023-06-02 05:54:00,0.0,1,1,2346.28
U0152_S2,152,20230602,2023-06-02 17:46:00,2023-06-02 17:46:00,0.0,1,1,683.5
U0152_S3,152,20230602,2023-06-02 22:47:00,2023-06-02 22:47:00,0.0,1,1,940.4
U0152_S4,152,20230603,2023-06-03 00:23:00,2023-06-03 00:23:00,0.0,1,1,1227.04
U0152_S5,152,20230604,2023-06-04 03:01:00,2023-06-04 03:01:00,0.0,1,1,0.0
U0152_S6,152,20230605,2023-06-05 06:36:00,2023-06-05 06:36:00,0.0,1,1,2718.3
U0152_S7,152,20230605,2023-06-05 22:06:00,2023-06-05 22:06:00,0.0,1,1,839.22
U0152_S8,152,20230606,2023-06-06 09:38:00,2023-06-06 09:38:00,0.0,1,1,0.0
U0153_S1,153,20230602,2023-06-02 23:19:00,2023-06-02 23:19:00,0.0,1,1,2731.71
U0153_S2,153,20230604,2023-06-04 09:00:00,2023-06-04 09:00:00,0.0,1,1,2788.94
U0153_S3,153,20230604,2023-06-04 12:18:00,2023-06-04 12:18:00,0.0,1,1,1727.66
U0153_S4,153,20230604,2023-06-04 16:48:00,2023-06-04 16:48:00,0.0,1,1,868.8
U0153_S5,153,20230606,2023-06-06 05:39:00,2023-06-06 05:39:00,0.0,1,1,1088.64
U0154_S1,154,20230602,2023-06-02 02:45:00,2023-06-02 02:45:00,0.0,1,1,0.0
U0154_S2,154,20230602,2023-06-02 03:39:00,2023-06-02 03:39:00,0.0,1,1,0.0
U0154_S3,154,20230602,2023-06-02 06:13:00,2023-06-02 06:13:00,0.0,1,1,1441.72
U0154_S4,154,20230603,2023-06-03 10:12:00,2023-06-03 10:12:00,0.0,1,1,632.71
U0154_S5,154,20230603,2023-06-03 13:35:00,2023-06-03 13:35:00,0.0,1,1,2314.23
U0154_S6,154,20230603,2023-06-03 21:47:00,2023-06-03 21:47:00,0.0,1,1,1534.3
U0154_S7,154,20230604,2023-06-04 03:00:00,2023-06-04 03:00:00,0.0,1,1,0.0
U0154_S8,154,20230605,2023-06-05 22:00:00,2023-06-05 22:00:00,0.0,1,1,0.0
U0154_S9,154,20230606,2023-06-06 07:03:00,2023-06-06 07:03:00,0.0,1,1,2480.12
U0155_S1,155,20230602,2023-06-02 01:52:00,2023-06-02 01:52:00,0.0,1,1,0.0
U0155_S2,155,20230602,2023-06-02 20:59:00,2023-06-02 20:59:00,0.0,1,1,0.0
U0155_S3,155,20230603,2023-06-03 14:19:00,2023-06-03 14:19:00,0.0,1,1,515.32
U0155_S4,155,20230603,2023-06-03 15:39:00,2023-06-03 15:39:00,0.0,1,1,0.0
U0155_S5,155,20230605,2023-06-05 02:22:00,2023-06-05 02:22:00,0.0,1,1,2352.99
U0156_S1,156,20230601,2023-06-01 13:41:00,2023-06-01 13:41:00,0.0,1,1,2560.3
U0156_S2,156,20230602,2023-06-02 13:50:00,2023-06-02 13:50:00,0.0,1,1,0.0
U0156_S3,156,20230603,2023-06-03 03:09:00,2023-06-03 03:09:00,0.0,1,1,0.0
U0156_S4,156,20230603,2023-06-03 16:06:00,2023-06-03 16:06:00,0.0,1,1,0.0
U0156_S5,156,20230604,2023-06-04 17:14:00,2023-06-04 17:14:00,0.0,1,1,1978.14
U0156_S6,156,20230605,2023-06-05 15:01:00,2023-06-05 15:01:00,0.0,1,1,1033.82
U0156_S7,156,20230606,2023-06-06 15:48:00,2023-06-06 15:48:00,0.0,1,1,2267.56
U0157_S1,157,20230602,2023-06-02 08:59:00,2023-06-02 08:59:00,0.0,1,1,1235.21
U0157_S2,157,20230605,2023-06-05 03:37:00,2023-06-05 03:37:00,0.0,1,1,1388.02
U0157_S3,157,20230605,2023-06-05 10:30:00,2023-06-05 10:30:00,0.0,1,1,0.0
U0158_S1,158,20230602,2023-06-02 22:33:00,2023-06-02 22:33:00,0.0,1,1,0.0
U0158_S2,158,20230603,2023-06-03 11:12:00,2023-06-03 11:12:00,0.0,1,1,487.48
U0158_S3,158,20230605,2023-06-05 05:03:00,2023-06-05 05:03:00,0.0,1,1,574.2
U0158_S4,158,20230606,2023-06-06 19:14:00,2023-06-06 19:14:00,0.0,1,1,2188.04
U0159_S1,159,20230603,2023-06-03 03:41:00,2023-06-03 03:41:00,0.0,1,1,0.0
U0159_S2,159,20230603,2023-06-03 08:35:00,2023-06-03 08:35:00,0.0,1,1,0.0
U0159_S3,159,20230605,2023-06-05 02:00:00,2023-06-05 02:00:00,0.0,1,1,2783.7
U0159_S4,159,20230605,2023-06-05 10:10:00,2023-06-05 10:10:00,0.0,1,1,1141.76
U0160_S1,160,20230602,2023-06-02 09:55:00,2023-06-02 09:55:00,0.0,1,1,2471.81
U0160_S2,160,20230603,2023-06-03 10:54:00,2023-06-03 10:54:00,0.0,1,1,2595.28
U0160_S3,160,20230604,2023-06-04 08:25:00,2023-06-04 08:33:00,8.0,2,2,360.21
U0160_S4,160,20230604,2023-06-04 17:04:00,2023-06-04 17:04:00,0.0,1,1,2277.67
U0161_S1,161,20230602,2023-06-02 08:36:00,2023-06-02 08:36:00,0.0,1,1,0.0
U0161_S2,161,20230602,2023-06-02 22:18:00,2023-06-02 22:18:00,0.0,1,1,0.0
U0161_S3,161,20230603,2023-06-03 04:36:00,2023-06-03 04:36:00,0.0,1,1,1882.13
U0161_S4,161,20230603,2023-06-03 22:00:00,2023-06-03 22:00:00,0.0,1,1,2346.95
U0161_S5,161,20230605,2023-06-05 05:27:00,2023-06-05 05:27:00,0.0,1,1,2552.03
U0161_S6,161,20230605,2023-06-05 19:51:00,2023-06-05 19:51:00,0.0,1,1,2716.87
U0161_S7,161,20230606,2023-06-06 15:05:00,2023-06-06 15:05:00,0.0,1,1,605.13
U0162_S1,162,20230603,2023-06-03 02:02:00,2023-06-03 02:02:00,0.0,1,1,267.61
U0162_S2,162,20230604,2023-06-04 06:41:00,2023-06-04 06:41:00,0.0,1,1,0.0
U0163_S1,163,20230602,2023-06-02 02:48:00,2023-06-02 02:48:00,0.0,1,1,1365.47
U0163_S2,163,20230602,2023-06-02 17:04:00,2023-06-02 17:04:00,0.0,1,1,0.0
U0163_S3,163,20230603,2023-06-03 17:32:00,2023-06-03 17:32:00,0.0,1,1,0.0
U0163_S4,163,20230606,2023-06-06 12:58:00,2023-06-06 12:58:00,0.0,1,1,1477.68
