user_key,product_key,event_type_key,date_key,session_id,event_time,amount,minutes_since_prev
143,4,2,20230601,U0143_S1,2023-06-01 23:07:00,0.0,
143,24,3,20230604,U0143_S2,2023-06-04 13:00:00,2149.66,3713.0
143,22,8,20230604,U0143_S3,2023-06-04 21:19:00,0.0,499.0
143,28,8,20230605,U0143_S4,2023-06-05 15:08:00,2592.39,1069.0
143,21,2,20230606,U0143_S5,2023-06-06 00:40:00,0.0,572.0
144,21,6,20230603,U0144_S1,2023-06-03 22:28:00,2874.62,
144,19,2,20230604,U0144_S2,2023-06-04 05:41:00,1859.75,433.0
144,25,5,20230604,U0144_S3,2023-06-04 09:45:00,2852.8,244.0
144,27,1,20230605,U0144_S4,2023-06-05 22:38:00,0.0,2213.0
144,4,5,20230605,U0144_S5,2023-06-05 23:29:00,110.74,51.0
145,3,6,20230602,U0145_S1,2023-06-02 02:18:00,0.0,
145,21,2,20230603,U0145_S2,2023-06-03 10:31:00,0.0,1933.0
145,11,6,20230605,U0145_S3,2023-06-05 16:15:00,928.17,3224.0
145,27,3,20230606,U0145_S4,2023-06-06 01:53:00,932.5,578.0
146,10,3,20230602,U0146_S1,2023-06-02 20:17:00,1136.96,
146,23,7,20230602,U0146_S2,2023-06-02 22:16:00,2718.6,119.0
146,29,3,20230606,U0146_S3,2023-06-06 12:14:00,1589.38,5158.0
147,22,7,20230603,U0147_S1,2023-06-03 02:25:00,0.0,
147,8,4,20230603,U0147_S2,2023-06-03 19:37:00,0.0,1032.0
147,7,7,20230603,U0147_S3,2023-06-03 21:59:00,1275.7,142.0
147,18,6,20230606,U0147_S4,2023-06-06 13:48:00,0.0,3829.0
148,27,1,20230602,U0148_S1,2023-06-02 11:06:00,2737.7,
148,15,3,20230602,U0148_S2,2023-06-02 13:46:00,2637.74,160.0
148,11,1,20230602,U0148_S3,2023-06-02 18:17:00,1953.64,271.0
148,13,5,20230603,U0148_S4,2023-06-03 14:41:00,0.0,1224.0
148,9,5,20230604,U0148_S5,2023-06-04 03:28:00,1588.91,767.0
149,28,3,20230604,U0149_S1,2023-06-04 17:28:00,0.0,
149,10,7,20230605,U0149_S2,2023-06-05 18:15:00,0.0,1487.0
150,8,7,20230602,U0150_S1,2023-06-02 03:29:00,470.66,
150,10,8,20230603,U0150_S2,2023-06-03 05:19:00,2283.39,1550.0
150,25,8,20230604,U0150_S3,2023-06-04 22:38:00,0.0,2479.0
151,7,2,20230603,U0151_S1,2023-06-03 00:48:00,0.0,
151,2,1,20230603,U0151_S2,2023-06-03 09:56:00,0.0,548.0
151,29,1,20230604,U0151_S3,2023-06-04 08:25:00,2143.31,1349.0
152,23,7,20230602,U0152_S1,2023-06-02 05:54:00,2346.28,
152,9,3,20230602,U0152_S2,2023-06-02 17:46:00,683.5,712.0
152,1,3,20230602,U0152_S3,2023-06-02 22:47:00,940.4,301.0
152,27,5,20230603,U0152_S4,2023-06-03 00:23:00,1227.04,96.0
152,23,3,20230604,U0152_S5,2023-06-04 03:01:00,0.0,1598.0
152,25,2,20230605,U0152_S6,2023-06-05 06:36:00,2718.3,1655.0
152,22,3,20230605,U0152_S7,2023-06-05 22:06:00,839.22,930.0
152,16,2,20230606,U0152_S8,2023-06-06 09:38:00,0.0,692.0
153,24,2,20230602,U0153_S1,2023-06-02 23:19:00,2731.71,
153,2,3,20230604,U0153_S2,2023-06-04 09:00:00,2788.94,2021.0
153,27,4,20230604,U0153_S3,2023-06-04 12:18:00,1727.66,198.0
153,5,5,20230604,U0153_S4,2023-06-04 16:48:00,868.8,270.0
153,29,1,20230606,U0153_S5,2023-06-06 05:39:00,1088.64,2211.0
154,21,1,20230602,U0154_S1,2023-06-02 02:45:00,0.0,
154,24,7,20230602,U0154_S2,2023-06-02 03:39:00,0.0,54.0
154,20,8,20230602,U0154_S3,2023-06-02 06:13:00,1441.72,154.0
154,1,2,20230603,U0154_S4,2023-06-03 10:12:00,632.71,1679.0
154,4,1,20230603,U0154_S5,2023-06-03 13:35:00,2314.23,203.0
154,24,4,20230603,U0154_S6,2023-06-03 21:47:00,1534.3,492.0
154,2,7,20230604,U0154_S7,2023-06-04 03:00:00,0.0,313.0
154,6,1,20230605,U0154_S8,2023-06-05 22:00:00,0.0,2580.0
154,27,7,20230606,U0154_S9,2023-06-06 07:03:00,2480.12,543.0
155,6,2,20230602,U0155_S1,2023-06-02 01:52:00,0.0,
155,22,1,20230602,U0155_S2,2023-06-02 20:59:00,0.0,1147.0
155,22,4,20230603,U0155_S3,2023-06-03 14:19:00,515.32,1040.0
155,7,8,20230603,U0155_S4,2023-06-03 15:39:00,0.0,80.0
155,18,5,20230605,U0155_S5,2023-06-05 02:22:00,2352.99,2083.0
156,2,2,20230601,U0156_S1,2023-06-01 13:41:00,2560.3,
156,23,1,20230602,U0156_S2,2023-06-02 13:50:00,0.0,1449.0
156,3,1,20230603,U0156_S3,2023-06-03 03:09:00,0.0,799.0
156,7,7,20230603,U0156_S4,2023-06-03 16:06:00,0.0,777.0
156,24,8,20230604,U0156_S5,2023-06-04 17:14:00,1978.14,1508.0
156,24,2,20230605,U0156_S6,2023-06-05 15:01:00,1033.82,1307.0
156,27,1,20230606,U0156_S7,2023-06-06 15:48:00,2267.56,1487.0
157,24,5,20230602,U0157_S1,2023-06-02 08:59:00,1235.21,
157,2,2,20230605,U0157_S2,2023-06-05 03:37:00,1388.02,3998.0
157,6,6,20230605,U0157_S3,2023-06-05 10:30:00,0.0,413.0
158,21,7,20230602,U0158_S1,2023-06-02 22:33:00,0.0,
158,27,5,20230603,U0158_S2,2023-06-03 11:12:00,487.48,759.0
158,15,4,20230605,U0158_S3,2023-06-05 05:03:00,574.2,2511.0
158,12,8,20230606,U0158_S4,2023-06-06 19:14:00,2188.04,2291.0
159,8,7,20230603,U0159_S1,2023-06-03 03:41:00,0.0,
159,7,8,20230603,U0159_S2,2023-06-03 08:35:00,0.0,294.0
159,7,4,20230605,U0159_S3,2023-06-05 02:00:00,2783.7,2485.0
159,27,6,20230605,U0159_S4,2023-06-05 10:10:00,1141.76,490.0
160,6,8,20230602,U0160_S1,2023-06-02 09:55:00,2471.81,
160,26,3,20230603,U0160_S2,2023-06-03 10:54:00,2595.28,1499.0
160,6,2,20230604,U0160_S3,2023-06-04 08:25:00,0.0,1291.0
160,1,8,20230604,U0160_S3,2023-06-04 08:33:00,360.21,8.0
160,18,3,20230604,U0160_S4,2023-06-04 17:04:00,2277.67,511.0
161,9,3,20230602,U0161_S1,2023-06-02 08:36:00,0.0,
161,28,3,20230602,U0161_S2,2023-06-02 22:18:00,0.0,822.0
161,14,3,20230603,U0161_S3,2023-06-03 04:36:00,1882.13,378.0
161,2,6,20230603,U0161_S4,2023-06-03 22:00:00,2346.95,1044.0
161,26,4,20230605,U0161_S5,2023-06-05 05:27:00,2552.03,1887.0
161,7,3,20230605,U0161_S6,2023-06-05 19:51:00,2716.87,864.0
161,1,6,20230606,U0161_S7,2023-06-06 15:05:00,605.13,1154.0
162,13,1,20230603,U0162_S1,2023-06-03 02:02:00,267.61,
162,12,6,20230604,U0162_S2,2023-06-04 06:41:00,0.0,1719.0
163,12,6,20230602,U0163_S1,2023-06-02 02:48:00,1365.47,
163,29,4,20230602,U0163_S2,2023-06-02 17:04:00,0.0,856.0
163,16,6,20230603,U0163_S3,2023-06-03 17:32:00,0.0,1468.0
163,13,5,20230606,U0163_S4,2023-06-06 12:58:00,1477.68,4046.0
164,15,5,20230605,U0164_S1,2023-06-05 13:34:00,0.0,
164,6,2,20230606,U0164_S2,2023-06-06 16:15:00,0.0,1601.0
164,30,8,20230606,U0164_S3,2023-06-06 17:53:00,0.0,98.0
165,23,6,20230604,U0165_S1,2023-06-04 02:11:00,263.81,
165,8,2,20230605,U0165_S2,2023-06-05 05:01:00,0.0,1610.0
165,28,2,20230606,U0165_S3,2023-06-06 17:46:00,125.36,2205.0
166,8,1,20230602,U0166_S1,2023-06-02 20:46:00,0.0,
166,17,2,20230604,U0166_S2,2023-06-04 02:50:00,0.0,1804.0
166,17,1,20230606,U0166_S3,2023-06-06 01:04:00,2986.18,2774.0
166,10,2,20230606,U0166_S4,2023-06-06 05:36:00,0.0,272.0
166,9,2,20230606,U0166_S5,2023-06-06 19:04:00,0.0,808.0
167,2,2,20230601,U0167_S1,2023-06-01 08:25:00,0.0,
167,9,1,20230601,U0167_S2,2023-06-01 21:20:00,0.0,775.0
167,25,5,20230602,U0167_S3,2023-06-02 08:08:00,1532.03,648.0
167,23,7,20230605,U0167_S4,2023-06-05 17:55:00,2975.83,4907.0
167,2,3,20230606,U0167_S5,2023-06-06 06:38:00,0.0,763.0
168,18,4,20230602,U0168_S1,2023-06-02 03:27:00,0.0,
168,23,2,20230602,U0168_S2,2023-06-02 06:12:00,2266.0,165.0
169,12,8,20230605,U0169_S1,2023-06-05 00:47:00,2726.98,
170,15,8,20230601,U0170_S1,2023-06-01 17:47:00,2483.79,
170,27,4,20230602,U0170_S2,2023-06-02 15:13:00,1916.18,1286.0
170,22,3,20230602,U0170_S3,2023-06-02 21:44:00,0.0,391.0
170,25,8,20230603,U0170_S4,2023-06-03 01:01:00,0.0,197.0
170,6,7,20230604,U0170_S5,2023-06-04 00:21:00,0.0,1400.0
170,20,6,20230604,U0170_S6,2023-06-04 07:40:00,0.0,439.0
170,20,5,20230606,U0170_S7,2023-06-06 15:04:00,0.0,3324.0
171,24,7,20230604,U0171_S1,2023-06-04 04:36:00,1113.29,
171,4,1,20230604,U0171_S2,2023-06-04 19:02:00,0.0,866.0
171,17,7,20230604,U0171_S3,2023-06-04 23:33:00,0.0,271.0
172,28,4,20230603,U0172_S1,2023-06-03 09:08:00,0.0,
172,4,7,20230604,U0172_S2,2023-06-04 03:02:00,581.27,1074.0
172,24,8,20230605,U0172_S3,2023-06-05 04:21:00,0.0,1519.0
172,27,6,20230605,U0172_S4,2023-06-05 14:33:00,0.0,612.0
172,18,5,20230605,U0172_S5,2023-06-05 20:41:00,0.0,368.0
172,29,3,20230606,U0172_S6,2023-06-06 12:26:00,2153.01,945.0
173,6,7,20230601,U0173_S1,2023-06-01 23:33:00,2885.37,
173,17,8,20230602,U0173_S2,2023-06-02 20:59:00,289.79,1286.0
173,9,6,20230603,U0173_S3,2023-06-03 12:48:00,0.0,949.0
173,13,1,20230603,U0173_S4,2023-06-03 21:59:00,0.0,551.0
173,29,6,20230604,U0173_S5,2023-06-04 07:02:00,1880.75,543.0
173,29,8,20230605,U0173_S6,2023-06-05 09:41:00,0.0,1599.0
173,10,4,20230605,U0173_S7,2023-06-05 11:53:00,0.0,132.0
173,1,1,20230605,U0173_S8,2023-06-05 13:09:00,0.0,76.0
174,26,8,20230601,U0174_S1,2023-06-01 08:10:00,0.0,
174,3,4,20230602,U0174_S2,2023-06-02 04:32:00,0.0,1222.0
174,27,5,20230603,U0174_S3,2023-06-03 00:04:00,1858.75,1172.0
174,9,7,20230603,U0174_S4,2023-06-03 09:26:00,576.21,562.0
175,12,6,20230603,U0175_S1,2023-06-03 14:34:00,0.0,
175,22,4,20230604,U0175_S2,2023-06-04 10:28:00,2290.87,1194.0
176,17,5,20230601,U0176_S1,2023-06-01 22:50:00,0.0,
176,29,1,20230605,U0176_S2,2023-06-05 16:48:00,2829.72,5398.0
176,10,7,20230606,U0176_S3,2023-06-06 19:36:00,0.0,1608.0
177,19,1,20230601,U0177_S1,2023-06-01 21:14:00,2202.38,
177,21,5,20230601,U0177_S2,2023-06-01 23:58:00,1972.53,164.0
177,9,5,20230604,U0177_S3,2023-06-04 21:32:00,2647.63,4174.0
177,23,4,20230605,U0177_S4,2023-06-05 15:08:00,0.0,1056.0
177,29,6,20230606,U0177_S5,2023-06-06 13:14:00,0.0,1326.0
178,17,6,20230602,U0178_S1,2023-06-02 05:27:00,0.0,
178,14,1,20230602,U0178_S2,2023-06-02 06:02:00,2160.46,35.0
178,4,2,20230603,U0178_S3,2023-06-03 19:41:00,0.0,2259.0
178,18,7,20230604,U0178_S4,2023-06-04 13:58:00,0.0,1097.0
178,11,5,20230606,U0178_S5,2023-06-06 11:25:00,0.0,2727.0
179,6,1,20230604,U0179_S1,2023-06-04 13:13:00,0.0,
179,30,7,20230605,U0179_S2,2023-06-05 17:56:00,309.46,1723.0
180,13,2,20230602,U0180_S1,2023-06-02 20:40:00,0.0,
180,16,1,20230603,U0180_S2,2023-06-03 13:13:00,0.0,993.0
180,5,1,20230604,U0180_S3,2023-06-04 06:32:00,528.55,1039.0
180,6,8,20230605,U0180_S4,2023-06-05 18:48:00,0.0,2176.0
181,16,8,20230602,U0181_S1,2023-06-02 17:03:00,0.0,
181,22,7,20230604,U0181_S2,2023-06-04 08:20:00,0.0,2357.0
181,26,6,20230604,U0181_S3,2023-06-04 11:47:00,0.0,207.0
181,20,6,20230605,U0181_S4,2023-06-05 17:59:00,0.0,1812.0
181,23,6,20230605,U0181_S5,2023-06-05 21:44:00,860.8,225.0
181,20,2,20230606,U0181_S6,2023-06-06 10:20:00,352.05,756.0
182,12,5,20230603,U0182_S1,2023-06-03 14:28:00,2107.12,
182,20,7,20230604,U0182_S2,2023-06-04 02:38:00,2592.52,730.0
182,7,3,20230604,U0182_S2,2023-06-04 02:48:00,1473.12,10.0
182,26,7,20230606,U0182_S3,2023-06-06 10:19:00,318.63,3331.0
182,19,3,20230606,U0182_S4,2023-06-06 14:29:00,1285.57,250.0
182,24,4,20230606,U0182_S5,2023-06-06 15:20:00,0.0,51.0
183,18,5,20230602,U0183_S1,2023-06-02 02:42:00,0.0,
183,19,5,20230602,U0183_S2,2023-06-02 18:17:00,2796.63,935.0
183,20,7,20230603,U0183_S3,2023-06-03 06:47:00,294.34,750.0
183,16,4,20230603,U0183_S4,2023-06-03 16:20:00,0.0,573.0
183,6,8,20230604,U0183_S5,2023-06-04 18:26:00,2093.4,1566.0
183,29,8,20230605,U0183_S6,2023-06-05 17:47:00,0.0,1401.0
183,18,1,20230605,U0183_S7,2023-06-05 23:41:00,0.0,354.0
184,8,1,20230603,U0184_S1,2023-06-03 15:17:00,2978.52,
184,17,6,20230604,U0184_S2,2023-06-04 06:48:00,1158.71,931.0
185,19,3,20230601,U0185_S1,2023-06-01 16:00:00,1061.97,
185,4,7,20230602,U0185_S2,2023-06-02 18:55:00,1770.94,1615.0
185,15,5,20230605,U0185_S3,2023-06-05 12:49:00,1870.58,3954.0
186,1,3,20230602,U0186_S1,2023-06-02 13:48:00,2792.22,
186,23,5,20230603,U0186_S2,2023-06-03 17:04:00,1858.0,1636.0
186,22,5,20230603,U0186_S3,2023-06-03 21:53:00,1979.66,289.0
186,2,8,20230605,U0186_S4,2023-06-05 09:17:00,0.0,2124.0
186,12,5,20230605,U0186_S5,2023-06-05 14:03:00,1649.38,286.0
186,24,6,20230605,U0186_S6,2023-06-05 16:27:00,0.0,144.0
187,16,6,20230601,U0187_S1,2023-06-01 11:54:00,1234.88,
187,9,5,20230601,U0187_S2,2023-06-01 16:10:00,0.0,256.0
187,16,2,20230603,U0187_S3,2023-06-03 03:00:00,810.87,2090.0
187,20,1,20230603,U0187_S4,2023-06-03 18:14:00,1248.97,914.0
187,21,5,20230605,U0187_S5,2023-06-05 12:36:00,2704.26,2542.0
188,29,7,20230601,U0188_S1,2023-06-01 10:52:00,0.0,
188,17,4,20230601,U0188_S2,2023-06-01 11:58:00,0.0,66.0
188,30,3,20230602,U0188_S3,2023-06-02 04:41:00,1857.76,1003.0
188,18,7,20230602,U0188_S4,2023-06-02 11:09:00,2335.66,388.0
188,21,7,20230603,U0188_S5,2023-06-03 16:33:00,0.0,1764.0
188,7,2,20230603,U0188_S6,2023-06-03 18:55:00,0.0,142.0
188,11,7,20230605,U0188_S7,2023-06-05 13:08:00,2492.85,2533.0
188,16,1,20230606,U0188_S8,2023-06-06 02:01:00,0.0,773.0
189,30,8,20230602,U0189_S1,2023-06-02 00:13:00,501.66,
189,1,1,20230603,U0189_S2,2023-06-03 23:27:00,0.0,2834.0
189,3,2,20230606,U0189_S3,2023-06-06 14:36:00,772.44,3789.0
189,9,2,20230606,U0189_S4,2023-06-06 18:07:00,0.0,211.0
190,14,2,20230601,U0190_S1,2023-06-01 11:16:00,2246.64,
190,8,3,20230602,U0190_S2,2023-06-02 05:32:00,0.0,1096.0
190,24,2,20230603,U0190_S3,2023-06-03 00:09:00,939.67,1117.0
190,18,8,20230603,U0190_S4,2023-06-03 12:30:00,2199.55,741.0
190,13,5,20230605,U0190_S5,2023-06-05 00:47:00,2711.43,2177.0
190,28,7,20230606,U0190_S6,2023-06-06 09:36:00,0.0,1969.0
191,5,6,20230603,U0191_S1,2023-06-03 09:27:00,1417.06,
191,26,4,20230603,U0191_S2,2023-06-03 11:43:00,0.0,136.0
191,10,2,20230604,U0191_S3,2023-06-04 02:52:00,948.41,909.0
191,11,8,20230606,U0191_S4,2023-06-06 02:51:00,0.0,2879.0
192,18,6,20230602,U0192_S1,2023-06-02 13:45:00,2545.69,
192,30,4,20230602,U0192_S2,2023-06-02 18:00:00,1177.03,255.0
192,9,8,20230602,U0192_S3,2023-06-02 22:57:00,0.0,297.0
192,3,1,20230603,U0192_S4,2023-06-03 11:31:00,0.0,754.0
192,19,5,20230604,U0192_S5,2023-06-04 09:06:00,0.0,1295.0
192,10,1,20230604,U0192_S6,2023-06-04 16:11:00,2433.51,425.0
192,21,4,20230605,U0192_S7,2023-06-05 06:13:00,2706.11,842.0
192,4,3,20230606,U0192_S8,2023-06-06 04:46:00,0.0,1353.0
192,2,8,20230606,U0192_S9,2023-06-06 14:20:00,0.0,574.0
192,29,3,20230606,U0192_S10,2023-06-06 16:51:00,0.0,151.0
193,3,5,20230601,U0193_S1,2023-06-01 11:35:00,0.0,
193,30,3,20230602,U0193_S2,2023-06-02 01:56:00,0.0,861.0
194,28,1,20230601,U0194_S1,2023-06-01 15:42:00,0.0,
194,7,7,20230601,U0194_S2,2023-06-01 20:54:00,2777.57,312.0
194,23,6,20230602,U0194_S3,2023-06-02 15:42:00,0.0,1128.0
194,29,1,20230604,U0194_S4,2023-06-04 04:01:00,0.0,2179.0
194,21,2,20230604,U0194_S5,2023-06-04 05:35:00,0.0,94.0
194,17,1,20230606,U0194_S6,2023-06-06 02:53:00,0.0,2718.0
195,3,2,20230605,U0195_S1,2023-06-05 03:25:00,2683.28,
195,9,1,20230605,U0195_S2,2023-06-05 04:45:00,0.0,80.0
195,27,3,20230605,U0195_S3,2023-06-05 11:32:00,1723.5,407.0
195,15,5,20230605,U0195_S4,2023-06-05 14:05:00,2185.6,153.0
195,7,5,20230606,U0195_S5,2023-06-06 02:48:00,0.0,763.0
196,23,8,20230601,U0196_S1,2023-06-01 08:57:00,0.0,
196,30,4,20230603,U0196_S2,2023-06-03 10:55:00,0.0,2998.0
197,10,2,20230601,U0197_S1,2023-06-01 23:32:00,0.0,
197,26,3,20230604,U0197_S2,2023-06-04 13:40:00,2160.94,3728.0
197,6,4,20230605,U0197_S3,2023-06-05 18:19:00,290.38,1719.0
198,22,4,20230601,U0198_S1,2023-06-01 21:53:00,0.0,
198,6,6,20230602,U0198_S2,2023-06-02 06:05:00,1175.8,492.0
198,10,2,20230602,U0198_S2,2023-06-02 06:06:00,229.86,1.0
198,16,5,20230602,U0198_S3,2023-06-02 19:18:00,1649.45,792.0
198,1,5,20230603,U0198_S4,2023-06-03 00:22:00,2257.33,304.0
199,26,6,20230602,U0199_S1,2023-06-02 13:40:00,0.0,
199,26,5,20230604,U0199_S2,2023-06-04 16:19:00,2822.06,3039.0
199,24,3,20230605,U0199_S3,2023-06-05 02:15:00,0.0,596.0
199,14,5,20230606,U0199_S4,2023-06-06 16:47:00,1513.39,2312.0
200,10,4,20230601,U0200_S1,2023-06-01 13:06:00,153.21,
200,21,2,20230601,U0200_S2,2023-06-01 20:14:00,2299.88,428.0
200,6,7,20230602,U0200_S3,2023-06-02 04:11:00,324.59,477.0
200,1,1,20230602,U0200_S4,2023-06-02 20:02:00,0.0,951.0
200,22,4,20230604,U0200_S5,2023-06-04 06:28:00,0.0,2066.0
200,13,8,20230605,U0200_S6,2023-06-05 00:44:00,2481.42,1096.0
200,17,7,20230605,U0200_S7,2023-06-05 01:24:00,0.0,40.0
200,30,3,20230605,U0200_S8,2023-06-05 10:48:00,0.0,564.0
200,15,7,20230606,U0200_S9,2023-06-06 08:15:00,2174.57,1287.0
201,2,7,20230602,U0201_S1,2023-06-02 17:29:00,1709.63,
201,5,6,20230604,U0201_S2,2023-06-04 17:31:00,0.0,2882.0
202,15,1,20230601,U0202_S1,2023-06-01 18:43:00,581.28,
202,3,3,20230603,U0202_S2,2023-06-03 22:46:00,669.72,3123.0
202,15,7,20230604,U0202_S3,2023-06-04 07:54:00,0.0,548.0
202,25,3,20230604,U0202_S4,2023-06-04 09:21:00,0.0,87.0
202,18,3,20230605,U0202_S5,2023-06-05 10:50:00,402.4,1529.0
203,4,6,20230602,U0203_S1,2023-06-02 01:29:00,2959.88,
203,27,8,20230604,U0203_S2,2023-06-04 00:56:00,1947.61,2847.0
203,23,4,20230604,U0203_S3,2023-06-04 10:28:00,1460.25,572.0
203,27,1,20230605,U0203_S4,2023-06-05 22:12:00,2951.47,2144.0
203,27,2,20230606,U0203_S5,2023-06-06 03:15:00,2031.44,303.0
203,20,2,20230606,U0203_S6,2023-06-06 15:23:00,239.81,728.0
204,23,3,20230602,U0204_S1,2023-06-02 02:59:00,0.0,
204,30,2,20230603,U0204_S2,2023-06-03 16:29:00,2361.96,2250.0
204,17,5,20230605,U0204_S3,2023-06-05 16:25:00,0.0,2876.0
204,25,3,20230605,U0204_S4,2023-06-05 17:50:00,0.0,85.0
204,28,2,20230606,U0204_S5,2023-06-06 10:48:00,0.0,1018.0
204,21,7,20230606,U0204_S6,2023-06-06 17:03:00,0.0,375.0
205,12,7,20230603,U0205_S1,2023-06-03 16:14:00,939.07,
205,5,3,20230605,U0205_S2,2023-06-05 08:30:00,0.0,2416.0
206,9,6,20230601,U0206_S1,2023-06-01 15:41:00,1759.62,
206,15,3,20230603,U0206_S2,2023-06-03 01:54:00,2772.4,2053.0
206,13,3,20230603,U0206_S3,2023-06-03 22:25:00,0.0,1231.0
206,16,1,20230605,U0206_S4,2023-06-05 05:27:00,0.0,1862.0
206,28,2,20230605,U0206_S5,2023-06-05 09:34:00,0.0,247.0
206,26,3,20230605,U0206_S6,2023-06-05 17:05:00,0.0,451.0
206,15,2,20230606,U0206_S7,2023-06-06 14:20:00,0.0,1275.0
207,24,2,20230601,U0207_S1,2023-06-01 16:40:00,1329.61,
207,19,8,20230602,U0207_S2,2023-06-02 19:09:00,1727.16,1589.0
207,16,5,20230604,U0207_S3,2023-06-04 23:31:00,0.0,3142.0
207,3,6,20230605,U0207_S4,2023-06-05 04:57:00,593.27,326.0
207,10,1,20230606,U0207_S5,2023-06-06 05:33:00,1031.94,1476.0
207,4,8,20230606,U0207_S6,2023-06-06 13:26:00,0.0,473.0
207,30,7,20230606,U0207_S7,2023-06-06 15:26:00,1453.52,120.0
208,18,3,20230604,U0208_S1,2023-06-04 03:13:00,2185.84,
208,17,1,20230604,U0208_S2,2023-06-04 16:19:00,562.54,786.0
208,8,6,20230604,U0208_S3,2023-06-04 20:00:00,0.0,221.0
208,11,8,20230604,U0208_S4,2023-06-04 22:00:00,0.0,120.0
208,15,8,20230606,U0208_S5,2023-06-06 04:14:00,661.75,1814.0
209,29,8,20230604,U0209_S1,2023-06-04 05:08:00,0.0,
209,18,3,20230605,U0209_S2,2023-06-05 09:44:00,0.0,1716.0
209,28,6,20230605,U0209_S3,2023-06-05 12:01:00,0.0,137.0
209,30,7,20230606,U0209_S4,2023-06-06 13:11:00,1724.93,1510.0
210,11,1,20230601,U0210_S1,2023-06-01 12:41:00,0.0,
210,16,8,20230601,U0210_S2,2023-06-01 16:17:00,0.0,216.0
210,3,5,20230601,U0210_S3,2023-06-01 22:34:00,2751.5,377.0
210,13,5,20230602,U0210_S4,2023-06-02 04:34:00,0.0,360.0
210,17,8,20230602,U0210_S5,2023-06-02 21:21:00,2082.56,1007.0
210,7,6,20230603,U0210_S6,2023-06-03 17:25:00,2905.83,1204.0
210,6,3,20230603,U0210_S7,2023-06-03 22:06:00,1606.73,281.0
210,16,5,20230606,U0210_S8,2023-06-06 02:07:00,1079.08,3121.0
211,15,8,20230603,U0211_S1,2023-06-03 12:38:00,1728.27,
211,7,3,20230604,U0211_S2,2023-06-04 10:53:00,0.0,1335.0
211,17,7,20230605,U0211_S3,2023-06-05 05:09:00,0.0,1096.0
211,20,7,20230606,U0211_S4,2023-06-06 03:02:00,0.0,1313.0
212,28,1,20230601,U0212_S1,2023-06-01 14:56:00,2994.64,
212,11,4,20230603,U0212_S2,2023-06-03 14:37:00,0.0,2861.0
212,26,7,20230603,U0212_S3,2023-06-03 16:01:00,1698.57,84.0
212,11,8,20230603,U0212_S4,2023-06-03 21:57:00,2787.43,356.0
212,24,7,20230604,U0212_S5,2023-06-04 05:01:00,0.0,424.0
212,1,6,20230604,U0212_S6,2023-06-04 12:45:00,0.0,464.0
212,24,7,20230604,U0212_S7,2023-06-04 16:09:00,0.0,204.0
212,26,7,20230606,U0212_S8,2023-06-06 10:33:00,0.0,2544.0
212,8,7,20230606,U0212_S9,2023-06-06 13:54:00,477.67,201.0
213,6,8,20230602,U0213_S1,2023-06-02 22:21:00,2353.18,
213,4,8,20230603,U0213_S2,2023-06-03 21:10:00,0.0,1369.0
214,23,2,20230601,U0214_S1,2023-06-01 20:42:00,0.0,
214,28,4,20230601,U0214_S2,2023-06-01 22:37:00,0.0,115.0
214,13,2,20230602,U0214_S3,2023-06-02 12:34:00,715.52,837.0
214,10,5,20230605,U0214_S4,2023-06-05 12:57:00,1723.9,4343.0
214,2,1,20230606,U0214_S5,2023-06-06 10:28:00,0.0,1291.0
214,5,1,20230606,U0214_S6,2023-06-06 19:57:00,0.0,569.0
215,12,6,20230603,U0215_S1,2023-06-03 13:00:00,0.0,
215,2,2,20230603,U0215_S2,2023-06-03 15:36:00,2811.96,156.0
215,15,8,20230604,U0215_S3,2023-06-04 09:25:00,1944.12,1069.0
215,21,4,20230604,U0215_S4,2023-06-04 17:55:00,0.0,510.0
216,14,7,20230601,U0216_S1,2023-06-01 17:38:00,2993.67,
216,24,5,20230602,U0216_S2,2023-06-02 02:21:00,0.0,523.0
216,4,4,20230602,U0216_S3,2023-06-02 04:09:00,0.0,108.0
216,17,4,20230602,U0216_S4,2023-06-02 09:11:00,2994.01,302.0
216,18,8,20230603,U0216_S5,2023-06-03 12:32:00,430.27,1641.0
217,1,8,20230604,U0217_S1,2023-06-04 01:47:00,1637.76,
217,18,7,20230605,U0217_S2,2023-06-05 00:19:00,0.0,1352.0
217,26,7,20230605,U0217_S3,2023-06-05 11:24:00,621.83,665.0
217,17,7,20230606,U0217_S4,2023-06-06 02:29:00,1235.72,905.0
218,14,1,20230602,U0218_S1,2023-06-02 19:03:00,1928.19,
218,12,1,20230603,U0218_S2,2023-06-03 06:23:00,0.0,680.0
218,27,5,20230605,U0218_S3,2023-06-05 18:05:00,0.0,3582.0
218,28,3,20230605,U0218_S4,2023-06-05 19:54:00,0.0,109.0
219,11,2,20230604,U0219_S1,2023-06-04 23:13:00,808.5,
219,14,7,20230606,U0219_S2,2023-06-06 06:47:00,0.0,1894.0
220,21,8,20230602,U0220_S1,2023-06-02 23:22:00,0.0,
220,5,7,20230603,U0220_S2,2023-06-03 19:42:00,0.0,1220.0
220,30,7,20230605,U0220_S3,2023-06-05 08:29:00,432.42,2207.0
220,13,5,20230605,U0220_S4,2023-06-05 16:10:00,0.0,461.0
221,18,5,20230602,U0221_S1,2023-06-02 06:09:00,949.57,
221,21,2,20230602,U0221_S2,2023-06-02 20:37:00,0.0,868.0
