user_id,event_type,event_time,product_id,amount,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
U0392,logout,2023-06-05 22:30:00,P022,2580.84,unknown,0.0,131.0,A,68.23,0.0,unknown,86.0,0.0,C,70.51,517.0,B,0.0,210.0,A,0.0,0.0,C,72.29,0.0,B,0.0,450.0,unknown,0.0,0.0,A,32.0,203.0,B,2.73,32.0,unknown,62.26,387.0,C,80.47,660.0,B,87.53,916.0,C,0.0,663.0
U0068,login,2023-06-06 13:15:00,P010,1247.75,B,87.61,664.0,B,0.0,457.0,C,57.52,0.0,A,77.57,702.0,C,0.0,0.0,A,0.0,0.0,B,73.79,0.0,unknown,0.0,0.0,unknown,0.0,624.0,B,0.0,234.0,A,47.21,195.0,unknown,96.17,0.0,unknown,40.85,230.0,unknown,31.91,197.0,B,97.85,0.0
U0229,profile_update,2023-06-03 00:28:00,P003,0.0,B,0.0,229.0,C,34.32,321.0,C,16.92,300.0,unknown,33.36,12.0,B,0.0,377.0,A,0.0,0.0,A,0.0,851.0,A,6.59,0.0,B,0.0,237.0,A,13.82,445.0,A,74.81,637.0,unknown,5.68,650.0,C,55.32,890.0,B,51.17,0.0,C,25.31,593.0
U0298,add_to_cart,2023-06-05 18:43:00,P020,2928.89,C,57.44,417.0,A,0.0,930.0,C,61.92,0.0,A,32.53,81.0,unknown,0.0,0.0,B,0.0,433.0,C,94.94,0.0,C,0.0,0.0,B,46.01,189.0,unknown,16.05,76.0,C,1.43,330.0,A,44.18,374.0,C,34.97,619.0,unknown,24.62,0.0,C,87.6,901.0
U0160,checkout,2023-06-04 08:25:00,P006,0.0,A,0.0,336.0,unknown,83.15,181.0,unknown,0.0,711.0,A,0.0,826.0,C,9.62,388.0,C,36.78,0.0,C,99.45,0.0,B,49.87,725.0,unknown,76.85,0.0,B,26.38,59.0,unknown,0.0,0.0,A,31.0,0.0,A,61.42,853.0,B,44.51,810.0,B,70.48,810.0
U0170,page_view,2023-06-06 15:04:00,P020,0.0,C,77.46,318.0,C,47.67,607.0,A,63.3,569.0,C,41.83,0.0,B,0.0,428.0,B,93.02,633.0,C,0.0,0.0,A,12.49,20.0,C,73.97,0.0,unknown,0.0,29.0,unknown,37.99,976.0,C,98.28,0.0,unknown,56.59,121.0,unknown,8.81,719.0,unknown,47.64,555.0
U0074,profile_update,2023-06-05 12:48:00,P003,1470.82,A,82.7,576.0,B,68.89,0.0,A,32.39,0.0,B,23.75,7.0,unknown,0.0,0.0,A,0.0,481.0,B,0.0,0.0,C,56.75,368.0,unknown,0.0,407.0,A,32.49,749.0,B,77.76,0.0,C,44.85,0.0,C,46.94,0.0,A,62.54,174.0,A,69.16,127.0
U0372,wishlist_add,2023-06-01 12:47:00,P027,2427.35,unknown,0.0,870.0,B,75.5,938.0,C,19.74,0.0,C,0.0,0.0,unknown,90.95,421.0,A,9.11,990.0,unknown,0.0,242.0,unknown,75.3,0.0,B,21.34,0.0,A,81.65,0.0,unknown,20.02,701.0,C,0.0,0.0,C,10.05,516.0,A,45.19,0.0,unknown,0.0,0.0
U0033,logout,2023-06-04 23:15:00,P002,0.0,unknown,28.52,530.0,C,69.41,0.0,unknown,49.53,593.0,unknown,89.05,558.0,A,0.0,934.0,A,0.0,401.0,C,38.45,758.0,unknown,67.37,0.0,unknown,0.0,0.0,unknown,0.0,198.0,unknown,0.0,908.0,C,0.0,59.0,A,70.02,827.0,C,94.78,0.0,C,0.0,0.0
U0366,login,2023-06-04 14:07:00,P017,0.0,unknown,0.0,43.0,A,44.98,163.0,C,58.59,427.0,A,0.0,241.0,A,41.27,0.0,unknown,0.0,808.0,C,79.14,305.0,B,71.05,603.0,B,0.0,949.0,unknown,0.0,0.0,B,9.98,395.0,C,0.0,0.0,unknown,0.0,334.0,B,0.0,0.0,C,92.4,517.0
U0350,login,2023-06-04 21:45:00,P019,0.0,A,43.06,445.0,C,88.56,205.0,unknown,81.37,728.0,B,67.33,907.0,C,95.63,44.0,C,1.77,620.0,unknown,0.0,161.0,B,42.33,235.0,unknown,0.0,140.0,B,0.0,811.0,C,57.79,78.0,unknown,0.0,383.0,unknown,76.73,0.0,C,76.24,410.0,A,80.2,0.0
U0247,add_to_cart,2023-06-06 02:06:00,P025,0.0,unknown,0.0,241.0,unknown,0.0,187.0,A,14.49,143.0,A,25.84,108.0,C,48.55,0.0,unknown,0.0,0.0,A,0.0,87.0,B,88.81,714.0,B,0.0,411.0,B,6.3,908.0,unknown,82.26,670.0,A,64.29,0.0,C,0.0,788.0,A,0.0,0.0,B,8.12,0.0
U0376,wishlist_add,2023-06-02 08:13:00,P025,0.0,A,11.05,0.0,unknown,30.77,0.0,B,34.4,0.0,A,0.0,452.0,A,75.6,629.0,unknown,80.0,0.0,B,43.1,420.0,B,0.0,725.0,B,51.84,95.0,C,0.0,350.0,B,3.19,0.0,unknown,74.58,965.0,A,18.65,553.0,A,0.0,489.0,C,0.0,204.0
U0347,page_view,2023-06-05 01:00:00,P005,0.0,unknown,20.89,542.0,C,98.81,0.0,B,90.0,0.0,A,78.32,0.0,C,3.83,0.0,unknown,0.0,507.0,B,20.84,290.0,unknown,76.19,120.0,A,43.06,214.0,A,34.71,501.0,A,36.48,0.0,unknown,29.49,293.0,B,0.0,282.0,B,0.0,653.0,unknown,40.55,698.0
U0186,page_view,2023-06-03 17:04:00,P023,1858.0,A,90.15,16.0,C,36.27,894.0,unknown,51.62,572.0,A,22.36,572.0,B,53.0,987.0,unknown,0.0,0.0,unknown,96.76,806.0,C,86.07,0.0,B,3.83,18.0,A,23.52,1.0,B,98.54,446.0,A,11.32,915.0,C,0.0,0.0,unknown,82.85,190.0,unknown,98.35,146.0
U0276,add_to_cart,2023-06-05 08:30:00,P014,0.0,unknown,80.33,818.0,B,0.0,269.0,A,2.39,0.0,B,51.03,0.0,A,75.65,423.0,C,49.8,869.0,A,0.0,603.0,B,0.0,0.0,A,99.1,0.0,A,53.09,830.0,unknown,20.44,0.0,B,91.78,0.0,unknown,79.75,559.0,B,1.4,0.0,unknown,28.98,0.0
U0076,profile_update,2023-06-06 13:05:00,P021,1473.92,unknown,0.0,718.0,C,45.53,563.0,unknown,0.0,614.0,A,42.66,853.0,A,58.07,0.0,B,37.85,0.0,B,23.74,580.0,unknown,0.0,605.0,A,0.0,408.0,unknown,0.0,0.0,C,0.0,996.0,unknown,72.55,0.0,A,0.0,574.0,B,40.18,0.0,A,11.37,0.0
U0222,login,2023-06-03 05:59:00,P003,602.12,C,0.0,0.0,A,0.0,820.0,A,56.61,64.0,A,72.38,0.0,unknown,37.88,0.0,unknown,16.77,895.0,C,8.71,669.0,C,0.0,96.0,C,21.3,523.0,B,83.0,44.0,unknown,4.73,0.0,unknown,92.02,329.0,C,0.0,389.0,C,46.15,356.0,B,6.64,272.0
U0243,profile_update,2023-06-06 11:08:00,P006,2994.65,B,4.79,0.0,C,33.59,451.0,A,52.81,0.0,unknown,77.07,25.0,unknown,31.71,395.0,A,69.76,846.0,B,23.9,563.0,A,0.0,0.0,B,36.28,798.0,C,52.36,0.0,A,84.12,0.0,unknown,91.68,205.0,C,93.06,0.0,A,85.95,0.0,unknown,99.36,478.0
U0239,checkout,2023-06-02 15:38:00,P030,0.0,B,0.0,0.0,B,53.85,433.0,B,14.89,636.0,B,21.4,589.0,A,51.47,442.0,A,33.61,0.0,A,67.33,232.0,B,33.77,985.0,B,54.79,632.0,A,47.78,747.0,C,77.59,0.0,C,87.42,244.0,C,84.54,223.0,C,49.46,359.0,unknown,71.03,552.0
U0241,login,2023-06-02 21:19:00,P003,0.0,C,71.37,863.0,A,54.37,289.0,unknown,37.19,287.0,C,0.0,86.0,C,0.92,0.0,B,31.77,754.0,C,50.06,0.0,C,62.49,0.0,C,39.29,95.0,B,29.04,24.0,A,0.0,843.0,C,29.4,63.0,unknown,0.0,752.0,B,4.14,0.0,unknown,2.78,881.0
U0066,logout,2023-06-04 14:23:00,P026,0.0,A,22.01,567.0,A,65.4,5.0,B,0.0,915.0,A,0.0,191.0,A,0.0,937.0,unknown,0.36,214.0,A,37.18,251.0,unknown,13.48,904.0,A,74.69,598.0,B,45.31,292.0,B,0.0,466.0,A,0.0,613.0,C,0.0,0.0,C,37.06,448.0,C,0.0,988.0
U0038,search,2023-06-03 15:19:00,P030,1080.93,A,0.0,62.0,B,13.69,799.0,C,19.34,742.0,A,97.32,530.0,C,57.93,894.0,C,1.67,0.0,B,27.15,127.0,A,47.37,746.0,C,38.77,0.0,unknown,0.0,0.0,B,17.26,627.0,unknown,0.0,168.0,unknown,0.0,511.0,unknown,12.3,723.0,A,0.0,498.0
U0106,checkout,2023-06-01 14:55:00,P004,748.52,A,98.8,542.0,B,33.49,992.0,A,49.29,0.0,C,0.0,0.0,A,2.22,790.0,A,83.54,204.0,unknown,58.49,269.0,A,73.35,819.0,unknown,91.92,681.0,unknown,64.04,0.0,unknown,18.41,151.0,B,38.65,842.0,A,15.66,556.0,A,85.51,0.0,C,0.0,291.0
U0103,add_to_cart,2023-06-02 21:35:00,P027,0.0,B,36.22,472.0,B,73.76,92.0,unknown,37.99,116.0,A,0.0,262.0,C,86.65,0.0,unknown,50.64,619.0,C,13.43,432.0,C,0.0,811.0,C,53.3,404.0,A,71.74,345.0,unknown,0.0,823.0,C,0.0,676.0,B,95.75,145.0,B,0.0,0.0,unknown,42.25,933.0
U0272,profile_update,2023-06-06 11:49:00,P027,0.0,A,30.06,778.0,A,72.35,863.0,B,75.83,0.0,B,0.0,490.0,A,17.03,885.0,unknown,89.75,0.0,C,0.0,0.0,unknown,0.0,220.0,C,77.88,293.0,A,0.0,0.0,B,0.0,266.0,A,0.0,525.0,unknown,0.0,823.0,C,9.7,949.0,B,18.47,0.0
U0090,search,2023-06-04 02:52:00,P007,0.0,unknown,79.61,719.0,C,46.92,283.0,B,0.0,798.0,unknown,0.0,997.0,C,3.9,0.0,unknown,79.9,0.0,A,0.0,0.0,B,23.38,0.0,C,9.38,630.0,A,3.64,675.0,B,32.19,916.0,A,0.0,145.0,A,55.24,0.0,A,44.15,692.0,unknown,63.48,117.0
U0321,profile_update,2023-06-03 18:37:00,P008,1212.53,C,21.81,0.0,B,89.11,0.0,B,22.94,0.0,A,11.39,291.0,unknown,0.0,0.0,A,22.21,689.0,A,41.84,518.0,B,62.73,837.0,B,10.38,0.0,unknown,0.0,150.0,B,0.0,575.0,B,0.0,0.0,unknown,51.88,619.0,unknown,35.93,448.0,C,78.15,0.0
U0238,add_to_cart,2023-06-03 02:39:00,P015,0.0,A,96.22,0.0,A,75.34,397.0,B,52.97,288.0,C,0.0,0.0,unknown,13.39,172.0,A,57.47,987.0,unknown,0.0,779.0,unknown,3.18,27.0,unknown,36.28,0.0,unknown,10.06,0.0,B,0.0,0.0,A,7.17,542.0,C,54.25,671.0,A,57.44,677.0,unknown,73.03,0.0
U0317,page_view,2023-06-02 08:08:00,P018,1580.27,A,0.0,0.0,C,0.0,978.0,unknown,57.4,656.0,A,0.0,174.0,C,3.12,543.0,A,65.76,252.0,B,58.72,641.0,B,96.72,891.0,B,0.0,263.0,unknown,0.0,453.0,unknown,0.0,717.0,unknown,0.0,0.0,C,0.0,210.0,C,78.6,867.0,unknown,0.0,300.0
U0376,add_to_cart,2023-06-04 15:48:00,P019,2925.51,B,70.28,944.0,B,48.91,0.0,unknown,0.0,55.0,unknown,73.43,718.0,A,35.11,153.0,unknown,0.0,741.0,C,43.5,0.0,B,85.29,870.0,A,0.0,56.0,B,52.99,57.0,A,22.16,0.0,A,0.0,952.0,B,0.0,471.0,C,98.09,968.0,B,0.0,0.0
U0216,search,2023-06-01 17:38:00,P014,2993.67,B,25.16,0.0,C,12.12,716.0,C,0.0,291.0,B,0.0,0.0,B,0.0,678.0,A,11.77,712.0,unknown,14.96,357.0,C,37.36,709.0,B,52.03,664.0,B,47.02,529.0,A,0.0,921.0,C,88.12,0.0,A,78.03,0.0,unknown,0.0,225.0,unknown,32.9,254.0
U0200,checkout,2023-06-01 20:14:00,P021,2299.88,unknown,29.86,229.0,A,30.09,18.0,C,73.23,0.0,A,71.46,0.0,A,0.0,0.0,A,81.08,556.0,B,0.0,104.0,unknown,85.86,0.0,B,22.76,0.0,unknown,77.64,14.0,C,0.06,56.0,A,90.96,773.0,C,38.59,0.0,A,0.0,380.0,A,16.59,339.0
U0355,search,2023-06-06 13:59:00,P022,2222.99,unknown,40.51,191.0,A,82.22,0.0,unknown,37.18,657.0,A,88.24,491.0,B,0.0,29.0,unknown,19.65,826.0,A,8.39,197.0,B,0.0,874.0,B,55.44,434.0,unknown,0.0,0.0,C,0.0,0.0,A,47.6,238.0,A,32.92,719.0,B,49.65,598.0,B,0.0,0.0
U0202,search,2023-06-04 07:54:00,P015,0.0,B,0.0,0.0,unknown,0.0,125.0,A,83.22,754.0,A,23.06,262.0,B,0.39,50.0,A,71.0,656.0,unknown,0.0,895.0,unknown,0.0,0.0,unknown,0.0,0.0,A,0.0,856.0,unknown,0.0,264.0,C,73.22,336.0,unknown,12.66,627.0,B,0.0,0.0,C,0.0,746.0
U0155,logout,2023-06-03 14:19:00,P022,515.32,C,81.06,3.0,A,78.32,929.0,A,75.68,186.0,B,32.33,147.0,unknown,0.0,695.0,C,0.0,988.0,A,0.0,515.0,A,0.0,0.0,B,0.0,937.0,A,0.0,110.0,B,55.75,408.0,A,97.4,847.0,unknown,41.38,838.0,A,0.0,106.0,C,0.0,0.0
U0152,search,2023-06-02 05:54:00,P023,2346.28,C,83.81,445.0,B,22.35,491.0,C,43.39,840.0,A,0.0,496.0,unknown,59.32,114.0,C,95.99,949.0,unknown,0.0,215.0,unknown,0.0,0.0,B,69.67,131.0,C,9.37,438.0,unknown,33.69,893.0,B,92.95,221.0,A,38.82,0.0,C,8.94,0.0,C,42.52,0.0
U0214,page_view,2023-06-05 12:57:00,P010,1723.9,B,90.91,0.0,A,0.0,828.0,C,34.16,785.0,C,70.2,648.0,B,80.94,679.0,unknown,0.0,0.0,A,47.71,0.0,A,0.0,0.0,A,76.54,935.0,unknown,91.85,0.0,unknown,0.0,859.0,unknown,23.39,0.0,B,0.0,901.0,unknown,0.0,419.0,C,0.0,393.0
U0308,checkout,2023-06-04 09:07:00,P014,1737.31,A,2.99,0.0,A,0.0,528.0,A,18.43,12.0,B,97.25,456.0,unknown,0.0,875.0,C,0.0,725.0,unknown,0.0,174.0,A,0.0,0.0,unknown,0.0,0.0,A,0.0,535.0,A,14.83,25.0,B,0.0,325.0,unknown,0.0,0.0,C,65.57,548.0,C,71.98,199.0
U0051,page_view,2023-06-01 15:48:00,P018,0.0,B,71.44,510.0,unknown,0.0,0.0,A,0.0,246.0,B,56.14,280.0,A,29.21,0.0,B,0.0,818.0,A,43.38,0.0,C,36.92,673.0,B,0.0,15.0,unknown,0.0,873.0,unknown,10.85,208.0,B,62.39,148.0,A,48.73,840.0,A,18.87,355.0,unknown,0.0,416.0
U0107,login,2023-06-06 06:13:00,P003,0.0,C,0.0,401.0,B,0.0,32.0,B,0.0,457.0,unknown,80.26,345.0,C,89.45,514.0,B,8.57,771.0,unknown,46.13,179.0,A,76.17,773.0,B,0.0,505.0,B,46.68,540.0,B,0.0,993.0,C,0.0,0.0,B,92.47,77.0,B,0.0,421.0,C,30.72,503.0
U0046,profile_update,2023-06-03 19:35:00,P019,2390.05,C,88.57,0.0,A,0.0,790.0,C,72.47,558.0,A,58.88,692.0,A,43.49,336.0,C,23.85,45.0,C,0.0,364.0,B,0.0,519.0,B,46.5,305.0,C,41.28,0.0,A,89.44,0.0,B,0.0,0.0,A,58.46,0.0,B,41.36,383.0,unknown,19.07,0.0
U0087,profile_update,2023-06-06 12:02:00,P006,2911.01,C,26.89,111.0,B,0.0,66.0,unknown,84.49,0.0,A,0.0,144.0,unknown,49.67,0.0,A,0.0,874.0,B,60.75,0.0,A,70.16,659.0,unknown,10.6,455.0,C,30.11,0.0,B,0.0,919.0,B,0.0,348.0,A,20.51,874.0,C,56.57,0.0,unknown,81.53,645.0
U0162,profile_update,2023-06-04 06:41:00,P012,0.0,B,28.98,37.0,B,85.2,0.0,unknown,38.72,717.0,C,8.09,0.0,unknown,28.5,124.0,B,21.59,0.0,B,83.01,0.0,C,85.81,180.0,B,38.39,330.0,C,8.43,534.0,B,57.75,423.0,A,0.0,0.0,unknown,83.74,511.0,C,21.47,776.0,unknown,46.42,219.0
U0024,login,2023-06-04 21:06:00,P021,0.0,C,4.46,660.0,unknown,0.0,0.0,B,0.0,587.0,unknown,0.0,672.0,unknown,0.0,0.0,C,73.82,128.0,A,94.45,40.0,A,0.0,544.0,A,13.43,97.0,A,0.0,0.0,C,0.34,0.0,unknown,0.0,554.0,A,0.0,0.0,B,0.0,57.0,unknown,0.0,990.0
U0122,logout,2023-06-04 08:51:00,P009,0.0,B,55.49,287.0,C,77.73,852.0,unknown,89.38,155.0,C,9.96,434.0,A,27.58,87.0,unknown,18.65,748.0,A,80.02,0.0,A,44.24,217.0,C,0.0,156.0,unknown,99.67,0.0,A,78.23,0.0,B,0.0,664.0,A,0.0,0.0,unknown,56.8,0.0,A,43.39,969.0
U0125,login,2023-06-04 06:35:00,P011,493.32,C,34.67,929.0,B,7.15,475.0,C,22.84,31.0,B,88.31,324.0,A,18.92,422.0,unknown,46.3,603.0,unknown,37.44,430.0,C,23.41,583.0,A,0.0,0.0,C,72.25,0.0,unknown,53.3,767.0,C,29.42,947.0,B,53.54,0.0,unknown,0.0,0.0,B,0.0,0.0
U0117,add_to_cart,2023-06-04 21:29:00,P022,0.0,C,25.3,822.0,A,18.36,921.0,C,0.0,691.0,unknown,76.06,925.0,unknown,16.18,689.0,B,40.13,18.0,unknown,2.98,713.0,C,0.0,248.0,unknown,0.0,913.0,A,0.0,531.0,unknown,0.0,59.0,B,70.0,693.0,B,64.56,21.0,A,15.15,879.0,C,0.0,534.0
U0128,checkout,2023-06-04 06:36:00,P024,876.93,A,73.14,603.0,A,30.78,133.0,B,5.51,984.0,B,88.17,242.0,C,0.0,152.0,A,63.74,325.0,B,70.09,339.0,unknown,99.07,553.0,B,8.8,304.0,unknown,58.9,546.0,A,0.0,937.0,A,59.39,244.0,B,0.0,939.0,unknown,38.35,75.0,B,31.47,763.0
U0289,page_view,2023-06-05 19:57:00,P017,2919.08,B,69.88,140.0,A,0.0,137.0,unknown,17.18,0.0,unknown,40.83,0.0,unknown,72.16,0.0,C,75.37,599.0,B,82.59,0.0,C,0.0,0.0,A,43.45,781.0,B,16.01,7.0,C,99.55,937.0,A,95.37,0.0,B,0.0,223.0,unknown,66.81,61.0,unknown,0.0,0.0
U0214,add_to_cart,2023-06-06 10:28:00,P002,0.0,A,0.0,217.0,A,27.16,0.0,B,4.46,639.0,C,0.0,29.0,C,77.4,474.0,unknown,82.75,338.0,B,0.0,874.0,A,0.0,663.0,B,0.0,695.0,B,63.38,62.0,unknown,27.44,889.0,C,0.0,816.0,unknown,66.82,0.0,C,0.0,367.0,B,41.33,0.0
U0202,login,2023-06-04 09:21:00,P025,0.0,A,78.51,627.0,unknown,25.14,476.0,A,37.13,220.0,A,5.29,394.0,unknown,34.06,29.0,C,30.88,586.0,unknown,76.64,0.0,B,0.0,832.0,A,24.85,0.0,A,0.0,748.0,C,0.0,672.0,A,0.0,0.0,C,56.22,834.0,B,24.18,926.0,unknown,14.11,331.0
U0040,login,2023-06-04 15:34:00,P003,2217.16,unknown,0.0,0.0,unknown,65.55,0.0,unknown,0.0,733.0,A,32.02,17.0,B,65.11,0.0,B,29.43,864.0,A,23.06,101.0,B,6.87,13.0,B,12.91,0.0,B,26.1,0.0,B,6.66,884.0,unknown,0.0,492.0,C,0.0,0.0,C,0.0,48.0,B,32.22,754.0
U0304,checkout,2023-06-04 01:30:00,P010,0.0,C,72.22,600.0,C,18.62,0.0,unknown,79.8,0.0,unknown,0.0,0.0,C,0.0,669.0,C,0.0,2.0,unknown,29.18,280.0,C,25.28,241.0,C,0.0,0.0,B,77.83,0.0,B,71.15,0.0,C,36.64,607.0,unknown,3.13,0.0,C,4.27,943.0,C,38.3,0.0
U0022,profile_update,2023-06-01 09:08:00,P028,0.0,B,76.22,256.0,unknown,0.0,0.0,C,83.82,69.0,A,58.51,0.0,C,69.85,542.0,B,81.89,875.0,unknown,31.74,126.0,B,85.5,0.0,C,0.0,374.0,A,44.16,0.0,C,12.73,384.0,B,0.0,0.0,B,59.72,887.0,unknown,15.95,847.0,C,36.39,288.0
U0010,profile_update,2023-06-05 23:11:00,P009,2812.23,A,0.0,877.0,unknown,89.83,524.0,unknown,80.99,140.0,C,0.0,495.0,unknown,69.06,564.0,unknown,5.35,325.0,B,27.76,676.0,A,0.0,578.0,C,0.0,698.0,A,91.51,252.0,B,60.84,407.0,C,25.99,0.0,C,30.04,899.0,C,0.0,125.0,A,8.58,0.0
U0383,profile_update,2023-06-01 22:14:00,P030,2912.04,C,0.0,61.0,B,1.92,0.0,B,92.18,0.0,C,46.31,0.0,B,62.89,103.0,C,27.98,0.0,B,0.0,468.0,unknown,0.0,461.0,B,0.0,250.0,B,77.31,497.0,unknown,0.0,979.0,unknown,58.02,861.0,unknown,27.46,507.0,unknown,0.0,220.0,unknown,0.0,212.0
U0372,wishlist_add,2023-06-01 20:22:00,P015,984.18,C,25.0,383.0,unknown,18.11,70.0,B,71.64,259.0,B,0.0,0.0,unknown,0.0,0.0,B,13.31,0.0,C,0.0,0.0,C,33.12,294.0,B,28.75,0.0,B,64.32,803.0,A,43.7,9.0,B,55.53,355.0,C,0.0,0.0,unknown,61.65,0.0,C,3.26,0.0
U0200,search,2023-06-06 08:15:00,P015,2174.57,unknown,39.77,903.0,C,35.68,700.0,C,58.53,177.0,C,55.89,869.0,B,55.35,0.0,A,70.93,0.0,A,56.32,783.0,C,0.0,785.0,A,19.84,880.0,unknown,0.0,791.0,A,43.57,133.0,B,50.24,803.0,unknown,0.0,938.0,B,51.38,597.0,B,49.48,0.0
U0309,checkout,2023-06-03 01:42:00,P025,0.0,B,85.19,0.0,B,76.02,301.0,B,48.2,596.0,A,0.0,560.0,unknown,8.22,0.0,A,0.0,515.0,A,96.79,266.0,A,15.41,633.0,unknown,0.0,0.0,C,0.0,984.0,unknown,56.18,0.0,B,0.0,0.0,unknown,23.39,976.0,A,0.0,635.0,B,21.52,260.0
U0136,login,2023-06-04 07:56:00,P003,0.0,A,77.68,0.0,A,60.93,166.0,C,0.0,0.0,C,0.0,643.0,C,33.52,697.0,C,32.64,0.0,A,84.69,585.0,B,59.91,0.0,C,86.61,850.0,unknown,23.02,228.0,A,0.0,235.0,unknown,23.37,0.0,C,0.0,351.0,B,78.33,291.0,C,54.28,934.0
U0358,checkout,2023-06-03 19:48:00,P016,2844.49,C,52.36,315.0,C,0.0,865.0,C,87.62,805.0,A,0.0,322.0,C,93.86,740.0,B,0.0,982.0,C,0.0,43.0,A,0.0,445.0,B,67.56,243.0,unknown,34.76,0.0,B,57.98,209.0,A,0.0,623.0,A,24.17,600.0,B,11.28,0.0,B,93.39,0.0
U0111,login,2023-06-03 20:57:00,P017,1467.93,A,27.14,229.0,unknown,24.28,0.0,B,0.0,516.0,B,89.13,316.0,C,44.09,0.0,B,69.84,0.0,B,0.0,0.0,unknown,0.0,408.0,unknown,28.33,385.0,B,27.7,556.0,unknown,21.69,0.0,B,84.88,588.0,C,38.83,14.0,unknown,0.0,0.0,unknown,9.79,982.0
U0106,logout,2023-06-06 02:53:00,P021,0.0,A,49.28,617.0,A,42.62,0.0,C,97.49,349.0,B,0.0,8.0,C,0.0,301.0,A,0.0,0.0,A,38.03,145.0,unknown,0.0,0.0,B,24.76,0.0,unknown,53.78,0.0,B,48.58,192.0,A,7.92,0.0,unknown,9.11,809.0,unknown,71.66,561.0,C,63.23,0.0
U0327,login,2023-06-06 00:18:00,P024,0.0,A,0.0,860.0,A,9.87,184.0,C,84.81,656.0,A,46.96,486.0,C,0.0,430.0,A,9.87,0.0,unknown,73.81,742.0,B,77.27,630.0,unknown,0.0,543.0,C,85.66,708.0,unknown,87.77,811.0,B,31.07,528.0,B,8.28,224.0,unknown,0.0,904.0,B,3.77,0.0
U0014,search,2023-06-02 18:01:00,P015,2535.34,C,0.0,317.0,C,0.0,641.0,B,0.0,43.0,B,92.01,902.0,B,84.28,487.0,unknown,23.5,365.0,B,0.0,222.0,A,0.0,475.0,C,0.0,0.0,A,0.0,96.0,B,0.0,895.0,C,41.67,0.0,C,14.85,226.0,unknown,98.84,0.0,A,94.36,807.0
U0306,checkout,2023-06-03 03:22:00,P009,0.0,unknown,12.3,706.0,unknown,89.22,0.0,A,20.1,83.0,A,76.17,723.0,C,72.72,723.0,unknown,0.0,0.0,unknown,0.0,0.0,B,0.0,720.0,unknown,0.0,460.0,B,0.0,728.0,B,32.53,838.0,unknown,31.97,0.0,B,71.3,0.0,A,0.0,88.0,B,0.0,0.0
U0073,search,2023-06-04 18:31:00,P009,0.0,unknown,7.94,18.0,unknown,8.85,451.0,B,64.92,11.0,A,69.29,795.0,unknown,0.02,0.0,B,0.0,973.0,unknown,0.0,825.0,C,30.71,0.0,A,21.87,677.0,unknown,40.3,149.0,B,17.34,0.0,A,26.61,576.0,C,0.0,923.0,B,65.42,827.0,A,2.66,383.0
U0128,page_view,2023-06-05 04:43:00,P021,0.0,C,32.89,0.0,C,0.0,60.0,B,0.0,0.0,C,0.0,863.0,C,0.0,0.0,unknown,48.93,549.0,unknown,5.73,780.0,A,0.0,0.0,A,0.0,0.0,A,95.43,794.0,A,47.44,45.0,unknown,1.26,861.0,unknown,36.0,95.0,A,0.0,703.0,unknown,0.0,0.0
U0303,add_to_cart,2023-06-01 14:46:00,P002,0.0,unknown,61.19,0.0,B,0.38,277.0,B,78.33,269.0,A,64.03,797.0,C,0.0,900.0,unknown,35.45,163.0,A,43.76,0.0,A,30.74,207.0,unknown,0.0,52.0,C,54.5,0.0,unknown,12.65,806.0,C,62.65,237.0,unknown,44.33,435.0,unknown,83.25,96.0,B,95.32,428.0
U0041,checkout,2023-06-05 21:54:00,P008,0.0,C,1.79,476.0,A,90.87,0.0,A,83.33,0.0,unknown,1.06,0.0,C,0.0,0.0,A,43.38,0.0,unknown,76.74,474.0,A,7.16,573.0,B,5.18,428.0,C,15.91,0.0,B,0.0,0.0,A,0.0,207.0,unknown,72.02,0.0,A,12.61,682.0,unknown,0.0,194.0
U0180,add_to_cart,2023-06-03 13:13:00,P016,0.0,unknown,52.92,0.0,A,0.0,38.0,B,0.0,0.0,B,3.81,0.0,A,20.44,367.0,unknown,0.0,0.0,C,64.46,120.0,unknown,0.0,0.0,B,0.0,828.0,A,37.76,0.0,A,39.29,0.0,C,0.0,456.0,A,84.46,542.0,unknown,55.01,398.0,unknown,57.8,0.0
U0282,login,2023-06-03 07:34:00,P017,1902.84,A,0.0,0.0,C,0.0,0.0,B,50.75,329.0,C,60.75,186.0,A,29.27,547.0,A,29.47,732.0,unknown,98.55,786.0,B,0.0,5.0,unknown,0.0,280.0,unknown,94.09,549.0,B,74.56,35.0,unknown,54.31,445.0,B,0.0,0.0,B,94.91,953.0,A,90.51,47.0
U0206,checkout,2023-06-05 09:34:00,P028,0.0,B,10.56,53.0,unknown,33.32,0.0,C,28.97,0.0,A,0.0,602.0,B,25.09,792.0,unknown,45.48,0.0,C,0.0,995.0,unknown,0.0,471.0,unknown,0.0,429.0,unknown,60.93,732.0,C,89.34,273.0,unknown,0.64,741.0,unknown,45.63,534.0,C,87.16,973.0,A,37.21,454.0
